mu,sigma,runtime,fn.evals,n,gp
0.6344109924534149,0.5123082791786625,0.8125,5.0,5.0,0.0
0.686040460309997,0.6415483852623872,14.8125,9.0,10.0,1.0
0.5422893941936985,0.6798154267347519,26.84375,6.0,15.0,2.0
0.5815318368666627,0.8089249403195405,4.109375,8.0,20.0,3.0
0.6152639260629559,0.9105151541610728,68.515625,12.0,25.0,4.0
0.6151208045105394,0.9496786355878409,59.234375,11.0,30.0,5.0
1.2618532872719719,1.6431150077690715,2.625,13.0,5.0,0.0
0.8726346012113059,1.5950713582717122,27.390625,10.0,10.0,1.0
0.6899271375238112,1.3287183091299182,34.09375,9.0,15.0,2.0
0.8570085781157407,1.4370592398243829,41.6875,12.0,20.0,3.0
0.7050445668756169,1.3529548053208764,43.25,10.0,25.0,4.0
0.6047429599780533,1.209845836804718,65.265625,13.0,30.0,5.0
0.603396407191864,-0.049092510430855274,1.40625,9.0,5.0,0.0
0.8425693227343136,0.43368823585037475,1.9375,8.0,10.0,1.0
0.8037200258666444,0.7720149687114651,3.296875,9.0,15.0,2.0
1.03953866134172,0.9250464048120118,43.03125,18.0,20.0,3.0
1.1223507328089422,0.9710705101415225,47.8125,5.0,25.0,4.0
1.145314167633598,1.0578053961165799,52.078125,19.0,30.0,5.0
1.3027691898750684,0.4672679830309811,1.046875,7.0,5.0,0.0
0.7773005683411099,0.8709237248675319,33.78125,16.0,10.0,1.0
0.8051587498984584,0.8083890994536946,28.78125,14.0,15.0,2.0
1.1261364380554661,0.7314109248578895,3.90625,8.0,20.0,3.0
1.0544205473173613,0.8143984103107592,56.828125,17.0,25.0,4.0
1.0891703251272837,0.8035960075293924,55.359375,12.0,30.0,5.0
1.4567000718222074,1.289781937195107,22.203125,15.0,5.0,0.0
1.455094069199889,1.0475235732687966,21.875,14.0,10.0,1.0
1.3849333154811352,1.0861408189424864,33.0,14.0,15.0,2.0
1.3857810860287778,1.118986750907555,41.3125,17.0,20.0,3.0
1.4637618970751114,1.051519097944247,40.84375,20.0,25.0,4.0
1.4825796152453827,0.8444714392283937,79.984375,12.0,30.0,5.0
0.5801972033816359,0.7176992719237616,13.28125,9.0,5.0,0.0
0.584317101889294,1.119400282571711,1.703125,6.0,10.0,1.0
0.8792506395935948,1.0362316513787413,29.953125,7.0,15.0,2.0
0.7903182776619568,1.0315424068540233,33.546875,8.0,20.0,3.0
0.8860487652611306,1.1476729576235576,2.9375,4.0,25.0,4.0
1.0792200495254396,1.1628939842954946,6.78125,9.0,30.0,5.0
1.7028659755914566,1.1324045704689816,0.75,5.0,5.0,0.0
0.8818918459966958,1.0453026787216468,23.96875,16.0,10.0,1.0
0.6843948318798335,0.8771696412607318,21.515625,7.0,15.0,2.0
0.646326012134002,0.7822596482322156,44.390625,17.0,20.0,3.0
0.6879172801119557,0.8544110899637648,55.296875,18.0,25.0,4.0
0.6425303336910504,0.7761837051782845,64.046875,14.0,30.0,5.0
0.7609490508348216,0.6250916807726717,15.78125,11.0,5.0,0.0
0.7702294436378135,0.9135192164796659,1.984375,8.0,10.0,1.0
0.589066538277286,0.6833016799921242,35.71875,13.0,15.0,2.0
0.7691541891179551,0.7772702736770638,5.0625,10.0,20.0,3.0
0.7458057970774264,0.7927056803841013,48.40625,8.0,25.0,4.0
0.6890134906788566,0.888995539401314,84.859375,21.0,30.0,5.0
1.2598524401506144,0.9982612584145026,1.0625,7.0,5.0,0.0
1.1956284327806856,1.0287612725805586,14.046875,11.0,10.0,1.0
1.1202586449033805,1.421596137008704,27.90625,9.0,15.0,2.0
1.3883031967448474,1.3613057378761546,37.09375,12.0,20.0,3.0
1.2673603313068038,1.2233150465743248,65.25,23.0,25.0,4.0
1.2310329698494644,1.1035445452738792,55.1875,11.0,30.0,5.0
0.872785666412638,0.7522607920643788,0.78125,5.0,5.0,0.0
1.0360856883439955,1.0680441657570607,1.546875,6.0,10.0,1.0
1.3128165531302056,0.9377410177643173,2.421875,7.0,15.0,2.0
1.1283881152398711,0.9402276252135553,44.46875,11.0,20.0,3.0
1.0548330127422105,0.7378448784419945,40.703125,13.0,25.0,4.0
1.0418892630073635,0.8288508858679646,60.984375,11.0,30.0,5.0
1.3186294497139235,1.3613215099824008,14.765625,13.0,5.0,0.0
1.3487020438685908,0.8530708448565758,2.046875,8.0,10.0,1.0
1.3072825272164716,1.0430051091548598,3.703125,10.0,15.0,2.0
1.1041511071365753,1.1859731221675247,46.625,16.0,20.0,3.0
1.2986577404964987,1.1209545530881848,53.625,5.0,25.0,4.0
1.2265877762970399,1.0819209354678392,52.0625,9.0,30.0,5.0
1.4351265833515663,1.314293046812802,10.875,8.0,5.0,0.0
1.1194693451991202,0.9621090265981245,11.796875,7.0,10.0,1.0
0.9941283913807869,0.9885970108661174,32.15625,6.0,15.0,2.0
0.9388014762793131,0.7527272539401837,4.609375,8.0,20.0,3.0
0.9218704255661324,0.7932640686991812,56.53125,10.0,25.0,4.0
0.9528473227512649,0.7981216009476509,16.21875,17.0,30.0,5.0
0.8496144535112308,0.5036588283710485,19.90625,18.0,5.0,0.0
0.9374344564044726,0.7441109149827115,30.359375,15.0,10.0,1.0
1.110136034652165,0.7066471416585667,4.34375,11.0,15.0,2.0
1.2316494940371399,0.7827852812789867,30.90625,4.0,20.0,3.0
1.4236732526162228,0.8753474500439509,41.984375,10.0,25.0,4.0
1.3489974269904885,0.9485211015453215,89.9375,20.0,30.0,5.0
1.3274314971464922,1.0020568175353528,9.4375,9.0,5.0,0.0
1.3611945184941694,0.7169709362944487,2.203125,8.0,10.0,1.0
1.3052065828686374,0.4665711048084382,18.5,13.0,15.0,2.0
1.3592546204450555,0.5045574519889998,4.859375,10.0,20.0,3.0
1.2930196777951557,0.7320943713929478,7.015625,10.0,25.0,4.0
1.1264877345017135,0.746610076107172,76.453125,10.0,30.0,5.0
1.3882999659537607,1.3482714648252716,12.171875,10.0,5.0,0.0
1.3187673875888009,1.383994548250711,35.890625,12.0,10.0,1.0
1.1870527664403885,1.2487244487635332,40.875,16.0,15.0,2.0
1.1016905924059834,1.3179406490753833,61.0625,29.0,20.0,3.0
0.9963951746117724,1.3488888914610053,61.625,13.0,25.0,4.0
1.0918003494465773,1.1480767465259984,43.265625,23.0,30.0,5.0
0.4811230097639163,-0.005523842882557256,1.28125,9.0,5.0,0.0
0.6527038958513524,0.2582738824403571,3.1875,11.0,10.0,1.0
0.7677995982450037,0.25807995713203585,1.828125,5.0,15.0,2.0
1.0031729162322007,0.379447435756709,4.65625,11.0,20.0,3.0
1.131798223174587,0.5424466911066,32.296875,14.0,25.0,4.0
1.2627595044677338,0.5178445514084903,54.328125,11.0,30.0,5.0
0.5557431294728516,1.3467224521348133,13.78125,11.0,5.0,0.0
1.011183131030857,1.2527089718708355,14.609375,14.0,10.0,1.0
1.112419555812311,1.1457172973912597,31.21875,18.0,15.0,2.0
1.1554634768876544,1.0762650127491855,35.90625,9.0,20.0,3.0
1.2477743563323336,0.8939163885624796,50.296875,10.0,25.0,4.0
1.1620710065005713,1.053639098462427,57.015625,11.0,30.0,5.0
1.1027820538192965,1.3422731794645775,0.78125,5.0,5.0,0.0
1.170277893208286,1.146972835193508,27.546875,14.0,10.0,1.0
1.0171210103512063,0.9657663163781783,26.40625,15.0,15.0,2.0
0.9130189448864062,1.07373097870364,3.1875,6.0,20.0,3.0
0.971177312573088,0.9493553963173726,48.609375,11.0,25.0,4.0
0.9044113873368704,0.75511091044848,66.984375,12.0,30.0,5.0
-0.21240143769505362,1.1746865745136992,13.921875,16.0,5.0,0.0
0.5571945906302304,1.3412674233632904,30.6875,19.0,10.0,1.0
0.5088296407058925,1.6178869384184131,23.15625,16.0,15.0,2.0
0.6415413288446691,1.5532938346761596,43.25,14.0,20.0,3.0
0.8030547811061807,1.55455898383402,48.125,6.0,25.0,4.0
0.8382599566285963,1.324107367196223,48.0,10.0,30.0,5.0
1.145524808152324,1.1840627675905928,10.828125,7.0,5.0,0.0
1.0519212973844863,1.2993885790333735,24.96875,14.0,10.0,1.0
0.753927155718384,1.1215311603912772,48.8125,18.0,15.0,2.0
0.7780804257647181,1.0951594177906718,39.03125,11.0,20.0,3.0
0.8265780440031147,1.1836450366597382,42.234375,10.0,25.0,4.0
0.8104158134219162,1.153950743024977,55.21875,19.0,30.0,5.0
0.8657634958761441,1.4283758114129808,0.9375,6.0,5.0,0.0
1.2047256143422507,0.9983429086859928,2.6875,10.0,10.0,1.0
1.2986459552026006,1.1158157852096358,32.59375,10.0,15.0,2.0
1.230195329822983,1.2204132074838039,48.328125,18.0,20.0,3.0
1.0811230049388614,1.2566496204227633,56.46875,8.0,25.0,4.0
1.0761468508141485,1.3093537260462655,66.96875,7.0,30.0,5.0
0.9395491440232143,0.863396502176773,1.46875,8.0,5.0,0.0
1.0973151824157485,0.6658930057331041,2.875,8.0,10.0,1.0
1.2435890472995994,0.5534748901882578,2.59375,6.0,15.0,2.0
1.1302365902187737,0.8133357377699599,49.03125,6.0,20.0,3.0
1.1763616699794317,0.8099928119702628,51.421875,14.0,25.0,4.0
1.2335253364564738,0.9804069393262661,64.921875,12.0,30.0,5.0
1.2754608403066776,0.1422391886007677,0.78125,5.0,5.0,0.0
0.9799944889302358,0.5781461017533122,2.90625,12.0,10.0,1.0
1.0158825202586768,0.9062625121092768,35.875,8.0,15.0,2.0
1.0115797902009722,0.8744851250102295,36.65625,15.0,20.0,3.0
0.8879269345522471,1.0375576889418463,59.984375,12.0,25.0,4.0
0.986419051249324,1.0541301945936818,54.828125,8.0,30.0,5.0
1.230367216364308,0.9826626755079587,16.171875,15.0,5.0,0.0
0.7391132282998976,1.116714968873975,22.765625,19.0,10.0,1.0
1.0301913478839475,0.9421243073586862,27.828125,9.0,15.0,2.0
1.0059746718281004,1.0307920462172986,43.640625,8.0,20.0,3.0
1.1815657754085318,1.084042818356129,50.640625,8.0,25.0,4.0
1.107448875401056,1.0410235003902153,30.3125,8.0,30.0,5.0
0.7585687571985901,1.5127411305192227,13.484375,9.0,5.0,0.0
0.919804895158843,1.4325665772893579,2.28125,9.0,10.0,1.0
1.0160975116194964,1.200111403041181,36.828125,21.0,15.0,2.0
0.8435150206443842,1.097058635673982,5.828125,11.0,20.0,3.0
0.9371679261274027,1.1126204863977498,40.71875,9.0,25.0,4.0
1.0097378126347079,1.1397940020247361,54.25,7.0,30.0,5.0
0.59714937314543,0.7003486011776332,13.0625,9.0,5.0,0.0
1.1408520092569963,0.8852002405177883,30.984375,22.0,10.0,1.0
0.8745092691187876,0.8623094996841031,55.78125,34.0,15.0,2.0
1.0786770919867648,1.0440597812502026,25.21875,10.0,20.0,3.0
1.2320515609890876,1.0261602570043369,51.859375,18.0,25.0,4.0
1.1324230740651933,1.0190928243552464,73.21875,14.0,30.0,5.0
0.8108459161906986,1.7941275713089064,0.890625,6.0,5.0,0.0
1.0988911407988418,1.2359572638784022,1.09375,4.0,10.0,1.0
0.9340029338497261,1.2066660144886543,33.296875,9.0,15.0,2.0
0.8525025532151307,1.2131845416643972,3.140625,6.0,20.0,3.0
0.9734251031837279,1.1315639961441897,60.390625,13.0,25.0,4.0
1.037444638081316,1.1486121234933269,19.578125,11.0,30.0,5.0
0.9522485550874532,1.3370445514123837,12.984375,8.0,5.0,0.0
1.413524897471344,0.9416061099232543,23.828125,12.0,10.0,1.0
1.3391141525633456,1.0478890085771515,3.15625,9.0,15.0,2.0
1.360883096034161,1.1837465667961358,48.1875,14.0,20.0,3.0
1.304192991045031,1.3094458448030422,26.890625,7.0,25.0,4.0
1.3151115886715488,1.259651432559241,53.84375,6.0,30.0,5.0
0.8459757017309836,0.7475564698343695,0.84375,6.0,5.0,0.0
1.1580344352883651,0.9964221628147124,24.25,13.0,10.0,1.0
1.1716223027575308,0.872124507012348,34.703125,6.0,15.0,2.0
0.9258784402515551,0.8848196885629831,26.359375,7.0,20.0,3.0
0.9425755760078598,0.8566611824297264,48.984375,8.0,25.0,4.0
0.9961954998143228,0.8659237042432677,58.828125,10.0,30.0,5.0
1.015296576327957,0.7762677216997449,11.765625,9.0,5.0,0.0
1.2308357794466889,0.6567112929738613,1.03125,4.0,10.0,1.0
1.2063389309018786,0.767242217402957,42.953125,14.0,15.0,2.0
1.1382924733669155,0.895783469366249,38.890625,16.0,20.0,3.0
1.1531356408008113,0.8770758478964238,59.671875,12.0,25.0,4.0
1.198284620046496,0.9069089652206586,10.3125,13.0,30.0,5.0
0.39966440595057146,0.8355233433977025,13.328125,17.0,5.0,0.0
0.8770411105143915,1.2395133641915579,31.84375,17.0,10.0,1.0
0.7371505169953507,1.131651932078872,30.96875,13.0,15.0,2.0
0.9238328561061961,1.2827867682254985,33.140625,8.0,20.0,3.0
0.9812314592430554,1.1382766101594013,35.890625,15.0,25.0,4.0
1.1466069595149502,1.1334182995091675,56.296875,8.0,30.0,5.0
1.047259066936568,1.376334540211661,11.546875,12.0,5.0,0.0
1.1249984981067807,1.1010320155293887,26.828125,15.0,10.0,1.0
1.173448566849873,1.1237362028366233,5.28125,14.0,15.0,2.0
1.1374101704801634,1.1200887131415136,37.75,8.0,20.0,3.0
1.0162355592029066,1.1587082638042634,45.875,10.0,25.0,4.0
0.964821623694416,1.0840111194794309,63.421875,10.0,30.0,5.0
1.5462070157833754,0.9807060522179033,5.296875,20.0,5.0,0.0
1.5728799724440532,0.6746897170595549,25.921875,8.0,10.0,1.0
1.460333179178504,0.5906603387812023,28.75,6.0,15.0,2.0
1.4217570960067125,0.7077943002773038,41.515625,10.0,20.0,3.0
1.3995630565495747,0.6075596716381668,37.296875,13.0,25.0,4.0
1.2971342041501364,0.6969926508759109,67.84375,23.0,30.0,5.0
1.2392656575345056,1.2931203317617814,0.84375,6.0,5.0,0.0
1.230088940491337,1.4579382480453404,1.65625,6.0,10.0,1.0
1.2295804105909465,1.1261199244758051,30.0,11.0,15.0,2.0
1.1284813286499886,1.157345090324805,46.265625,21.0,20.0,3.0
1.1677337389549578,1.1045383534708204,64.328125,19.0,25.0,4.0
1.1141292403110215,1.0469630229269375,47.34375,11.0,30.0,5.0
0.47149665103006316,1.2330117083323384,0.96875,7.0,5.0,0.0
0.5164428680483933,1.2524624024737199,26.421875,8.0,10.0,1.0
0.7672327636418913,1.2703038315169062,3.015625,9.0,15.0,2.0
0.7450347879438064,1.1369575206722233,36.234375,5.0,20.0,3.0
0.8192366653782208,1.0855921812509286,49.78125,7.0,25.0,4.0
0.8019470890886782,1.1620457460893294,59.21875,16.0,30.0,5.0
0.862448318257108,1.1973835048631127,1.125,8.0,5.0,0.0
0.9324592052025077,1.0254922479347983,1.703125,7.0,10.0,1.0
0.9878373423838439,1.1394194531618216,40.9375,21.0,15.0,2.0
1.0702846463680278,1.169401784404716,5.84375,10.0,20.0,3.0
1.00186495953684,1.1504550105512024,54.015625,11.0,25.0,4.0
1.0532506264021273,0.9873613532617794,58.3125,10.0,30.0,5.0
1.0138805171243965,0.49156159751477246,0.765625,5.0,5.0,0.0
1.2953087379690336,0.48203079291975964,20.8125,13.0,10.0,1.0
0.9661467237361571,0.5919883623002744,23.453125,7.0,15.0,2.0
0.9250822982583351,0.742701483129439,4.578125,8.0,20.0,3.0
0.8941149041206141,0.7125834009123324,17.734375,17.0,25.0,4.0
0.902549437074778,0.8862854202726862,47.21875,8.0,30.0,5.0
0.48848750147612635,1.0864093303354194,0.71875,5.0,5.0,0.0
0.6149898723251973,1.1921499414083399,22.421875,12.0,10.0,1.0
0.9387550330637661,1.2395713953055283,27.375,9.0,15.0,2.0
1.0258009139196185,1.4067404638854046,42.765625,11.0,20.0,3.0
1.046167628483928,1.239680277957903,8.359375,10.0,25.0,4.0
0.9686467253241025,1.2647357862303503,87.109375,15.0,30.0,5.0
0.6011932239890678,0.7724180157185845,0.875,6.0,5.0,0.0
0.7473896749444514,1.0336578740751978,25.3125,12.0,10.0,1.0
0.6639235799110847,1.1132939311380285,30.84375,29.0,15.0,2.0
0.6173168760839108,0.965942180733614,43.0,12.0,20.0,3.0
0.5941119675977492,0.8881525337191807,59.09375,11.0,25.0,4.0
0.7762535608476082,0.7998952899006618,52.84375,18.0,30.0,5.0
1.122905210170725,1.3318573811727565,13.140625,12.0,5.0,0.0
1.1333480083500596,1.4083218854794841,1.5,6.0,10.0,1.0
1.265438376464911,1.1931834602796527,3.328125,10.0,15.0,2.0
1.091993775187851,1.4218258813510605,57.15625,14.0,20.0,3.0
0.9950869124782051,1.377871898788578,60.515625,19.0,25.0,4.0
0.9745392027903831,1.5032760380395143,73.125,10.0,30.0,5.0
0.9675185272285632,1.033424916006644,10.3125,7.0,5.0,0.0
0.9072770977592866,1.0195128891436684,3.0625,9.0,10.0,1.0
0.6802382317034922,1.093229533117797,3.703125,10.0,15.0,2.0
0.6700917424133673,1.2751053469608946,52.0625,12.0,20.0,3.0
0.5349150983222485,1.218856800676259,50.578125,14.0,25.0,4.0
0.6022233937499203,1.1986379019286002,58.46875,14.0,30.0,5.0
1.7898126559956435,0.6748381747171649,1.15625,7.0,5.0,0.0
1.443866168893134,0.5979902631629179,4.140625,12.0,10.0,1.0
1.2437465860128545,0.8095433661256776,3.703125,9.0,15.0,2.0
1.2347568928190327,0.9329387979874083,44.25,11.0,20.0,3.0
1.3504698313323173,0.8600981966240006,45.875,9.0,25.0,4.0
1.3562626681153855,0.8714260927316261,3.40625,5.0,30.0,5.0
1.1057513120093798,0.967163359292031,1.171875,8.0,5.0,0.0
1.2405980012391955,0.793262346733477,25.6875,13.0,10.0,1.0
1.235451453390458,0.7086613900336499,26.921875,9.0,15.0,2.0
1.1691355143658797,0.8390253270435503,46.171875,13.0,20.0,3.0
1.1676482674280768,0.926056931909388,33.078125,9.0,25.0,4.0
1.1220379748831706,0.9618013844402108,58.671875,5.0,30.0,5.0
1.2076831487884119,0.6983482613185878,1.03125,6.0,5.0,0.0
1.0720635800579539,0.6660863343904899,20.3125,17.0,10.0,1.0
1.0652489941481096,0.7056773260700416,3.046875,8.0,15.0,2.0
1.0709399233528656,0.7863590852513646,29.46875,8.0,20.0,3.0
1.0618878485746828,0.9224023752002204,46.1875,9.0,25.0,4.0
1.1115409607909026,1.0262050226882613,76.0,12.0,30.0,5.0
0.8769866786871662,1.2339975943457104,11.78125,19.0,5.0,0.0
1.1975859742412527,0.9988539650168855,23.203125,7.0,10.0,1.0
1.2500228283396586,1.078038456793361,30.34375,11.0,15.0,2.0
1.2077953238224413,1.022611045334758,49.90625,12.0,20.0,3.0
1.011357292051621,0.9909700062889851,5.84375,9.0,25.0,4.0
1.0343814543025476,1.0393145131377328,54.3125,8.0,30.0,5.0
0.9905500793129344,0.6991536259482387,13.171875,6.0,5.0,0.0
1.151772826726378,1.0382115506884577,31.296875,24.0,10.0,1.0
1.059346343716089,0.7531269901787414,37.4375,15.0,15.0,2.0
1.0764742645172565,0.8565728045242286,20.53125,11.0,20.0,3.0
1.1222830472393335,0.7768324796149997,42.8125,8.0,25.0,4.0
1.1977955814564418,0.8070814101525168,56.515625,18.0,30.0,5.0
1.5254561248752527,1.0088092458948745,0.890625,6.0,5.0,0.0
1.370007819638009,0.6896312632408729,33.609375,11.0,10.0,1.0
1.440119215035312,1.1161389870480793,14.96875,11.0,15.0,2.0
1.1641779050850327,1.1373890768230268,43.296875,11.0,20.0,3.0
1.2099459826968788,1.0305865114673411,59.203125,12.0,25.0,4.0
1.1961336854161524,0.8978062165683071,54.0,9.0,30.0,5.0
0.3608660504532541,0.6628200159189194,11.203125,10.0,5.0,0.0
0.60010547149715,0.9411814232991315,1.484375,6.0,10.0,1.0
0.4787401086397539,0.8359462210386692,28.890625,10.0,15.0,2.0
0.7607988210112884,0.6463545031486453,66.1875,25.0,20.0,3.0
0.7717705835726636,0.7768134194881121,63.921875,14.0,25.0,4.0
0.8014016302359266,0.6857833728778564,3.953125,6.0,30.0,5.0
1.1777967368896367,0.7804313917273237,0.75,5.0,5.0,0.0
1.06166422611696,0.7486037500025934,16.578125,10.0,10.0,1.0
0.9267643212568278,0.623740423811367,40.328125,15.0,15.0,2.0
0.894983641929495,0.7256856011544011,3.234375,5.0,20.0,3.0
0.9050408795576975,0.7288408769391354,44.015625,13.0,25.0,4.0
0.8432568572813226,0.8553817564052464,62.953125,17.0,30.0,5.0
0.7177311916584851,0.5517184970542535,0.796875,5.0,5.0,0.0
1.0534363706654395,0.9042898603510497,2.109375,7.0,10.0,1.0
0.9204427569879873,0.9603819173170107,32.15625,9.0,15.0,2.0
0.9370605128084007,0.9879764859987064,41.09375,8.0,20.0,3.0
1.0261996875167412,0.8509502115820075,57.078125,14.0,25.0,4.0
1.0208343471114243,1.0428329979245172,67.828125,17.0,30.0,5.0
1.462626499833252,0.6297094609742746,1.328125,9.0,5.0,0.0
