mu,sigma,runtime,fn.evals,K,gp
-0.06702218932354677,0.364986919866033,0.34375,9.0,25.0,0.0
0.010987289911661176,0.4344106982293523,0.375,8.0,50.0,1.0
0.090119621724468,0.6479582983863943,0.25,8.0,100.0,2.0
-0.0016579312160755338,0.9196722113775405,0.390625,8.0,250.0,3.0
-0.021715387271825714,0.6728481542055337,0.453125,10.0,500.0,4.0
-0.023444495757201637,0.3997033332428979,0.296875,14.0,25.0,0.0
0.01512383105421107,0.5717336020027233,0.0625,8.0,50.0,1.0
0.018818616494191674,0.7592606578978537,0.03125,5.0,100.0,2.0
-0.007070591981474315,0.9315058980677307,0.34375,11.0,250.0,3.0
0.011871568100615657,0.6701991861016239,0.28125,6.0,500.0,4.0
-0.04535485775164984,0.30025677240937515,0.375,9.0,25.0,0.0
0.017634355067213257,0.5059565059721665,0.359375,10.0,50.0,1.0
-0.03561343520515473,0.7054860046180832,0.109375,10.0,100.0,2.0
-0.009758690640258973,0.8868889217100766,0.140625,11.0,250.0,3.0
0.05521394265298955,0.638843395266803,0.453125,12.0,500.0,4.0
0.07441736200621461,0.35115386056681297,0.375,21.0,25.0,0.0
-0.0903848061288521,0.5541802750979192,0.109375,16.0,50.0,1.0
0.03236574787931465,0.6835561384789374,0.453125,17.0,100.0,2.0
-0.009169995998960833,0.8764526372827193,0.28125,9.0,250.0,3.0
0.002804073389017164,0.6067073206896282,0.484375,20.0,500.0,4.0
0.007935102823314912,0.3091037739115838,0.34375,15.0,25.0,0.0
-0.05414856801471298,0.48071387803950727,0.359375,8.0,50.0,1.0
-0.01800684926404594,0.7353137389982206,0.328125,12.0,100.0,2.0
0.038894157035590876,0.8718496122967249,0.140625,6.0,250.0,3.0
0.005865843079911633,0.6777467283248746,0.140625,11.0,500.0,4.0
0.09218041260273842,0.404343859529876,0.5,16.0,25.0,0.0
0.06977645636394193,0.48769169296099735,0.140625,13.0,50.0,1.0
0.07332757693614597,0.6052825834701211,0.109375,9.0,100.0,2.0
0.028195271729677687,0.8662671704268322,0.5,16.0,250.0,3.0
0.031100576229130966,0.6198225149170005,0.421875,15.0,500.0,4.0
0.057723330665431456,0.34009284398938217,0.296875,8.0,25.0,0.0
-0.000835141640066861,0.4924971951542591,0.3125,8.0,50.0,1.0
0.09617396285540475,0.7119249201839152,0.125,14.0,100.0,2.0
-0.08935156575679498,0.8171208941028925,0.34375,15.0,250.0,3.0
0.0021582565224758416,0.6137969695900225,0.046875,7.0,500.0,4.0
-0.004959585751080045,0.3695552276940543,0.328125,12.0,25.0,0.0
-0.10492387876983995,0.47037023454607824,0.390625,17.0,50.0,1.0
-0.10498545562337644,0.6848082438942539,0.203125,13.0,100.0,2.0
-0.023742166690579124,0.9730895303704721,0.390625,18.0,250.0,3.0
0.015799831692910445,0.6830463219080359,0.34375,9.0,500.0,4.0
0.041585990291712685,0.3114191792781441,0.40625,10.0,25.0,0.0
0.053516577858801935,0.4868249051090884,0.390625,16.0,50.0,1.0
0.001357787117888293,0.6983442302968594,0.171875,14.0,100.0,2.0
0.046121547025017175,0.7595486896062891,0.375,12.0,250.0,3.0
0.012048881101760675,0.6027589383168297,0.265625,9.0,500.0,4.0
0.05994880260723277,0.40489174338001277,0.265625,10.0,25.0,0.0
-0.020422651833681024,0.46753674641903153,0.46875,14.0,50.0,1.0
-0.03189770642898726,0.6110534226183638,0.234375,16.0,100.0,2.0
-0.023036843419951446,0.9665100756046122,0.34375,6.0,250.0,3.0
-0.0018262465821886232,0.7425174353549537,0.359375,11.0,500.0,4.0
0.03565380778288323,0.32699950774066705,0.46875,15.0,25.0,0.0
-0.058966624963176104,0.5136211366248785,0.546875,11.0,50.0,1.0
-0.06394321075552514,0.6527623452297332,0.421875,14.0,100.0,2.0
-0.07654989063509715,0.9592324731403119,0.3125,9.0,250.0,3.0
0.02841614208040152,0.7164200703686883,0.40625,21.0,500.0,4.0
-0.04014286125126031,0.26596841933200327,0.390625,13.0,25.0,0.0
-0.0856919913179986,0.5943862501367301,0.375,9.0,50.0,1.0
-0.002615346465673122,0.6327038938378509,0.375,14.0,100.0,2.0
0.0408235961599905,0.8685446246097552,0.375,22.0,250.0,3.0
-0.03340247521273036,0.5559017529850906,0.34375,11.0,500.0,4.0
-0.10062286059689352,0.29009673257991575,0.40625,18.0,25.0,0.0
0.03634741498523694,0.5049292809390596,0.421875,14.0,50.0,1.0
0.04286256390076527,0.6084340764642934,0.34375,8.0,100.0,2.0
-0.024867267735849862,0.9455385040804244,0.046875,8.0,250.0,3.0
-0.018454972060755033,0.5902660766697267,0.140625,20.0,500.0,4.0
-0.038194688557678755,0.320739765762299,0.0625,9.0,25.0,0.0
-0.010763515923301676,0.36854623097305167,0.375,10.0,50.0,1.0
0.043082193245297024,0.5918897919275796,0.3125,8.0,100.0,2.0
-0.005198338619922465,0.8590290363170004,0.15625,6.0,250.0,3.0
-0.013577628081973245,0.5537800574387896,0.328125,14.0,500.0,4.0
-0.09802550544379925,0.3580611248202387,0.296875,13.0,25.0,0.0
-0.05905232990559051,0.4474292912275272,0.09375,11.0,50.0,1.0
-0.032044887809748214,0.6510057454636798,0.328125,12.0,100.0,2.0
-0.02506375047900058,0.8890533508341488,0.3125,13.0,250.0,3.0
-0.03756922423428216,0.602618573768998,0.078125,13.0,500.0,4.0
0.033706937127517926,0.4419827562837458,0.09375,11.0,25.0,0.0
-0.004212747486609546,0.4265489254732981,0.328125,14.0,50.0,1.0
0.01767901317450758,0.6222053209073406,0.046875,9.0,100.0,2.0
0.013970707300992246,0.8531482389757495,0.359375,8.0,250.0,3.0
-0.03197743407354983,0.6282399449210601,0.09375,10.0,500.0,4.0
-0.07536490305083259,0.37478189261017314,0.359375,9.0,25.0,0.0
-0.05650938437608635,0.4620768687106149,0.484375,11.0,50.0,1.0
0.014669463234799632,0.6707725126243143,0.25,9.0,100.0,2.0
-0.01792699932394146,0.9221210552940609,0.328125,6.0,250.0,3.0
0.0018755270048751733,0.6055870207782185,0.328125,11.0,500.0,4.0
0.010641135424489271,0.36555948704856805,0.0625,8.0,25.0,0.0
0.034037453722064834,0.44133428731862123,0.28125,10.0,50.0,1.0
-0.012310077677465097,0.6924071141406403,0.359375,12.0,100.0,2.0
-0.01604546157436082,0.7557759379022345,0.03125,7.0,250.0,3.0
0.012780229875449956,0.5810867949794479,0.28125,11.0,500.0,4.0
0.025739924058136274,0.251918448310272,0.296875,8.0,25.0,0.0
-0.012741499631753141,0.48734195619705495,0.421875,10.0,50.0,1.0
-0.007339338404369037,0.5546979625456372,0.359375,10.0,100.0,2.0
0.0012219325924007563,0.8893065851844282,0.265625,14.0,250.0,3.0
0.024018245065037677,0.6089468979214796,0.046875,9.0,500.0,4.0
-0.012758302867132086,0.3311815904372452,0.3125,13.0,25.0,0.0
-0.020627905908609672,0.39762738235649336,0.34375,17.0,50.0,1.0
-0.026278814154258364,0.5856360567834462,0.203125,19.0,100.0,2.0
-0.014241731800329853,0.94597382306935,0.421875,11.0,250.0,3.0
-0.009474135462503823,0.5840401041596828,0.515625,20.0,500.0,4.0
-0.14652538115987845,0.3370689740670967,0.390625,15.0,25.0,0.0
-0.03490531968209791,0.45782461249130074,0.390625,11.0,50.0,1.0
-0.07363985046938681,0.6634911056163016,0.328125,10.0,100.0,2.0
-0.01974062622688897,0.7512258980994453,0.265625,11.0,250.0,3.0
-0.03333158387868642,0.6289968816813531,0.390625,14.0,500.0,4.0
0.07384575301525803,0.34163113571342707,0.234375,11.0,25.0,0.0
0.1767201490216759,0.48112267267961906,0.34375,7.0,50.0,1.0
0.15329773275027211,0.7364437365444857,0.296875,11.0,100.0,2.0
0.14979078254301786,0.88981604390069,0.3125,9.0,250.0,3.0
0.07699268059447967,0.6245970295146143,0.09375,15.0,500.0,4.0
-0.012046223760389737,0.2834648000234801,0.5,19.0,25.0,0.0
-0.06680253327236235,0.4360276415293659,0.421875,13.0,50.0,1.0
-0.01788768309635707,0.7105608395059161,0.234375,12.0,100.0,2.0
-0.03269047242379958,0.9896734664821709,0.296875,6.0,250.0,3.0
-0.04699119548832301,0.6376005988016527,0.140625,11.0,500.0,4.0
0.07399424048632658,0.3517690219848324,0.171875,8.0,25.0,0.0
-0.015028576584794943,0.4852966659030721,0.359375,15.0,50.0,1.0
-0.0976159596533234,0.6690377092631666,0.234375,9.0,100.0,2.0
0.040057037309719955,0.9953939886179201,0.296875,9.0,250.0,3.0
-0.032283047499408066,0.6542801952077097,0.34375,14.0,500.0,4.0
0.0028535556582460985,0.3856223239035825,0.09375,9.0,25.0,0.0
0.0903100336354991,0.4983425743882391,0.421875,11.0,50.0,1.0
0.10693763201138423,0.7719294350261653,0.359375,7.0,100.0,2.0
0.01258536032091373,0.8252580934516299,0.453125,11.0,250.0,3.0
-0.013932565014300454,0.6373426871556471,0.359375,8.0,500.0,4.0
0.11156504765540265,0.40067311196441585,0.328125,16.0,25.0,0.0
0.029554909706883667,0.47337092634173844,0.421875,12.0,50.0,1.0
0.16598386067377305,0.5758889504231757,0.40625,20.0,100.0,2.0
-0.031151469818564752,0.9574681188577093,0.140625,15.0,250.0,3.0
0.032191017707159764,0.6621535370015261,0.03125,8.0,500.0,4.0
-0.019295987836590128,0.3428675630141509,0.28125,14.0,25.0,0.0
-0.050140206966386554,0.5116563350064384,0.375,14.0,50.0,1.0
0.01494249102129063,0.6538606387604636,0.140625,9.0,100.0,2.0
-0.04892613706533254,0.8729443226988678,0.421875,10.0,250.0,3.0
-0.039831504146555424,0.607889777377461,0.296875,12.0,500.0,4.0
-0.030973406081218745,0.277376906143853,0.09375,14.0,25.0,0.0
0.0026026140640276864,0.5158140633559483,0.359375,13.0,50.0,1.0
-0.04232092963206054,0.7281903928793508,0.28125,9.0,100.0,2.0
-0.025190942229634746,0.9372527102034739,0.421875,15.0,250.0,3.0
-0.013909036002260084,0.6242598214972352,0.328125,13.0,500.0,4.0
-0.007736425299992102,0.3458676730208315,0.390625,12.0,25.0,0.0
0.008359594711667317,0.5798612149651329,0.046875,10.0,50.0,1.0
-0.05698192281001104,0.6265314834888929,0.390625,19.0,100.0,2.0
-0.08607807011268992,0.9897889832760952,0.359375,6.0,250.0,3.0
-0.01723584156956064,0.6556225988383454,0.125,18.0,500.0,4.0
0.1440659026710018,0.39303277899012123,0.203125,15.0,25.0,0.0
0.11805175209990013,0.4576212919542769,0.109375,13.0,50.0,1.0
0.07707417621372983,0.6196236856484522,0.375,10.0,100.0,2.0
0.10030682769777385,0.7791321331701221,0.34375,12.0,250.0,3.0
-0.029146309550659846,0.6352076192250082,0.171875,18.0,500.0,4.0
-0.03338555209954687,0.27855559671783287,0.265625,14.0,25.0,0.0
0.052491486354567025,0.48927484111621206,0.484375,13.0,50.0,1.0
-0.015033650640036728,0.6853049917736349,0.3125,9.0,100.0,2.0
-0.07694086533506453,1.069462979622033,0.4375,11.0,250.0,3.0
0.027949704401141005,0.6327394551301683,0.546875,17.0,500.0,4.0
0.0594948174867019,0.35549978606461113,0.359375,14.0,25.0,0.0
0.08297985213203347,0.4474258340822796,0.40625,11.0,50.0,1.0
0.12325290306119713,0.6957755471532454,0.078125,9.0,100.0,2.0
0.04297264431306257,0.925296281933213,0.5,13.0,250.0,3.0
-0.025193991993711855,0.6196399076284953,0.453125,18.0,500.0,4.0
-0.03926460752574502,0.3453894063962566,0.078125,12.0,25.0,0.0
-0.06559898374693622,0.4207352660844327,0.390625,12.0,50.0,1.0
0.011639142263334732,0.5906663599431169,0.265625,8.0,100.0,2.0
0.03599941391788493,0.8591446265241639,0.328125,10.0,250.0,3.0
0.01621194300699567,0.6518278041350093,0.46875,14.0,500.0,4.0
-0.16902431897947912,0.3510744595439815,0.25,8.0,25.0,0.0
-0.10216146439024966,0.5161352258120562,0.296875,18.0,50.0,1.0
-0.020586935130464522,0.6659010937664428,0.359375,12.0,100.0,2.0
-0.06169945661172272,0.7634331936232907,0.390625,8.0,250.0,3.0
-0.029284290666027155,0.6373669234996977,0.296875,11.0,500.0,4.0
-0.03681879205912193,0.3702919296007367,0.328125,12.0,25.0,0.0
0.03422800415987368,0.5835021816202363,0.390625,9.0,50.0,1.0
-0.06411306854721528,0.6504147678054177,0.046875,7.0,100.0,2.0
-0.002002330341347702,0.6954103908058401,0.359375,15.0,250.0,3.0
-0.02115415081521103,0.6530415740350124,0.40625,10.0,500.0,4.0
-0.09318142065238859,0.3486750471573628,0.28125,10.0,25.0,0.0
-0.03833762504445963,0.544737190067801,0.359375,10.0,50.0,1.0
-0.03645506771815541,0.7335761864877188,0.34375,12.0,100.0,2.0
0.010579315147231184,1.064740079001022,0.375,11.0,250.0,3.0
-0.0018041875481718751,0.6931745916220122,0.375,9.0,500.0,4.0
0.03731217503630806,0.39416214947169526,0.375,7.0,25.0,0.0
-0.06321950352516875,0.4793892069913341,0.0625,10.0,50.0,1.0
-0.04691449872938167,0.6177469522226368,0.359375,16.0,100.0,2.0
-0.0763589883608992,0.8827615587235398,0.625,20.0,250.0,3.0
-0.005432594902908176,0.6585341028887202,0.046875,8.0,500.0,4.0
0.0814734983403604,0.24938192104569565,0.40625,18.0,25.0,0.0
0.043632554251991966,0.4909559555576539,0.078125,9.0,50.0,1.0
0.13160248097244764,0.6810661737464481,0.140625,19.0,100.0,2.0
0.1487436892978535,0.9343717600946562,0.28125,10.0,250.0,3.0
0.05057674404044764,0.6490229493086085,0.359375,11.0,500.0,4.0
-0.03208793706026368,0.36321283956326794,0.453125,13.0,25.0,0.0
-0.025265266733753122,0.501334406120448,0.34375,16.0,50.0,1.0
-0.008726321657328562,0.6860734059126408,0.328125,10.0,100.0,2.0
0.018370551556135886,0.8602643081153428,0.234375,12.0,250.0,3.0
-0.0041100000854796944,0.6403893437503462,0.375,12.0,500.0,4.0
0.036721515589284416,0.2872994474901712,0.375,10.0,25.0,0.0
0.01829001958068865,0.5544359683670879,0.140625,14.0,50.0,1.0
-0.03299914122709763,0.7490635970765799,0.34375,11.0,100.0,2.0
-0.04605279099392543,0.8673852725806389,0.5,19.0,250.0,3.0
-0.016419681639298814,0.6548490068642278,0.390625,11.0,500.0,4.0
-0.053780221116951396,0.2735608855002451,0.34375,17.0,25.0,0.0
-0.031153868241820037,0.467893494814153,0.09375,9.0,50.0,1.0
-0.027894681100710778,0.6717617308137438,0.359375,9.0,100.0,2.0
0.04146945558138597,0.9726753018033173,0.296875,8.0,250.0,3.0
-0.023866280575975635,0.7093613992814147,0.28125,11.0,500.0,4.0
0.10770381452139935,0.3496107895323289,0.296875,8.0,25.0,0.0
0.14953826751295887,0.4982211830677978,0.40625,10.0,50.0,1.0
0.0303614529041613,0.660544254834753,0.109375,12.0,100.0,2.0
0.03360703592564847,0.8186422579337601,0.3125,9.0,250.0,3.0
0.04792932271619263,0.6192414903345134,0.25,10.0,500.0,4.0
-0.05644135073691637,0.29994634276880694,0.21875,15.0,25.0,0.0
-0.008399755219420544,0.5165582269839729,0.359375,14.0,50.0,1.0
-0.012343596253653126,0.7142291278727634,0.40625,8.0,100.0,2.0
0.011297058122917964,0.9134801942567058,0.359375,8.0,250.0,3.0
0.0010046406355993934,0.6495199345801655,0.46875,14.0,500.0,4.0
0.09265444047003693,0.36307265053367194,0.21875,10.0,25.0,0.0
0.09812063228912818,0.5275511519892022,0.40625,15.0,50.0,1.0
0.11699841178462234,0.6074790768698,0.046875,7.0,100.0,2.0
0.07734361496932461,0.8290849297761281,0.34375,8.0,250.0,3.0
0.026093999030978532,0.5747344507290196,0.390625,16.0,500.0,4.0
0.03530192609591044,0.24096707762566494,0.265625,12.0,25.0,0.0
0.08975126060257836,0.4080760736082069,0.453125,12.0,50.0,1.0
0.05865521064073433,0.7285406649073691,0.078125,10.0,100.0,2.0
0.06243911866443623,0.814163671413897,0.046875,8.0,250.0,3.0
0.003673377212690878,0.5713162545690337,0.453125,17.0,500.0,4.0
-0.005878371556892789,0.34664692329059965,0.328125,8.0,25.0,0.0
0.05463134482455613,0.4829493623800021,0.375,11.0,50.0,1.0
0.0013423204824601666,0.7329635469568614,0.359375,8.0,100.0,2.0
0.032460204947684805,1.0398821723295264,0.328125,8.0,250.0,3.0
-0.007089996364431943,0.5798030794219414,0.375,15.0,500.0,4.0
-0.04600749362365227,0.3070552647213954,0.203125,10.0,25.0,0.0
0.004583215605476765,0.5564813117491628,0.21875,8.0,50.0,1.0
0.05522268597769391,0.7049493398542553,0.25,10.0,100.0,2.0
-0.0980024259228322,0.9726072428233669,0.03125,6.0,250.0,3.0
0.016757109859343686,0.5930869983403712,0.359375,11.0,500.0,4.0
0.05090243191659101,0.32440961089473036,0.46875,14.0,25.0,0.0
0.025923436224275582,0.4102976218329801,0.375,10.0,50.0,1.0
-0.02929110989964583,0.6541455464084477,0.125,13.0,100.0,2.0
-0.004915529359852126,0.8465995350304224,0.421875,8.0,250.0,3.0
-0.011826197238427042,0.663537501265926,0.09375,12.0,500.0,4.0
-0.0005080536438993213,0.30489354696322574,0.375,12.0,25.0,0.0
-0.12350892294586188,0.3939250974179334,0.453125,16.0,50.0,1.0
-0.002688041467576185,0.7366780153631268,0.3125,9.0,100.0,2.0
-0.06313536697806825,0.8670107407158334,0.109375,10.0,250.0,3.0
-0.05134038844275536,0.6786722416119974,0.328125,10.0,500.0,4.0
-0.012177677135644162,0.3959901483079116,0.328125,11.0,25.0,0.0
0.029762538520068684,0.4165556820543852,0.390625,21.0,50.0,1.0
0.06125605226140212,0.7335760453682132,0.40625,10.0,100.0,2.0
-0.012922326776004616,0.8582633987639579,0.03125,8.0,250.0,3.0
0.013077634359910207,0.6748904125007618,0.28125,14.0,500.0,4.0
0.049818108248476205,0.37826265662108377,0.140625,14.0,25.0,0.0
0.06899775295938254,0.49010535222002977,0.453125,19.0,50.0,1.0
0.17791691579562757,0.741426641205309,0.4375,10.0,100.0,2.0
0.16529591061986293,0.7689117522246225,0.109375,12.0,250.0,3.0
0.04595885524519185,0.6697636735464273,0.296875,12.0,500.0,4.0
-0.02165670600619541,0.45796392334307334,0.359375,12.0,25.0,0.0
-0.02400925837649079,0.4746274094843793,0.171875,9.0,50.0,1.0
0.11731882294881726,0.6116799026025888,0.28125,12.0,100.0,2.0
0.028101328477823446,0.836779398463144,0.125,8.0,250.0,3.0
-0.02487790005998972,0.6290279592810525,0.375,17.0,500.0,4.0
-0.08435778570398124,0.30523937020110065,0.28125,11.0,25.0,0.0
0.02547635733038918,0.4446211204337012,0.28125,11.0,50.0,1.0
-0.02521344739913328,0.6135754503627303,0.359375,9.0,100.0,2.0
0.06320569841477357,0.8989017254142394,0.296875,8.0,250.0,3.0
0.01675592235248768,0.547650648057999,0.375,8.0,500.0,4.0
0.014528871432503778,0.38020560551001753,0.125,9.0,25.0,0.0
-0.033273234487232635,0.4373634840692546,0.4375,13.0,50.0,1.0
-0.03556397474705083,0.640315661577023,0.109375,12.0,100.0,2.0
-0.03286532585699536,0.8257424128451614,0.390625,8.0,250.0,3.0
-0.020388222403084338,0.6139064158775445,0.3125,8.0,500.0,4.0
-0.10592516764238813,0.30448976117873283,0.40625,14.0,25.0,0.0
-0.04275066390770475,0.47164488651816533,0.390625,14.0,50.0,1.0
-0.007143739234133993,0.6348772124418851,0.234375,18.0,100.0,2.0
-0.0357095948364049,0.849330069312716,0.3125,7.0,250.0,3.0
-0.029641602740018688,0.6337847794365679,0.296875,15.0,500.0,4.0
-0.045606145201461716,0.3111287733326223,0.46875,17.0,25.0,0.0
0.03856745755890666,0.46818581237062296,0.359375,16.0,50.0,1.0
0.008979118169669082,0.765935384571531,0.328125,12.0,100.0,2.0
-0.06657071592136678,0.9693129527103911,0.375,8.0,250.0,3.0
0.015204108068098555,0.6471386910409223,0.328125,10.0,500.0,4.0
-0.060116101517046515,0.2746709407470237,0.3125,12.0,25.0,0.0
-0.12961798490190796,0.4777828841670464,0.359375,13.0,50.0,1.0
-0.10157707795825908,0.6968900897095183,0.296875,10.0,100.0,2.0
-0.07132417546335057,0.9511358416382838,0.25,9.0,250.0,3.0
-0.05076780435050994,0.712417368541591,0.484375,14.0,500.0,4.0
0.008619869927622639,0.28418521197484975,0.375,16.0,25.0,0.0
0.07955643494161521,0.42504649279738693,0.34375,11.0,50.0,1.0
-0.0453050413941773,0.6886736138241091,0.296875,17.0,100.0,2.0
-0.04339158045488734,0.7903146607256247,0.359375,9.0,250.0,3.0
0.003556169527734936,0.6494625674602765,0.40625,20.0,500.0,4.0
-0.05159328225775216,0.4526557166529,0.046875,7.0,25.0,0.0
0.05179648658690778,0.4496008797238616,0.171875,12.0,50.0,1.0
-0.03098737238909768,0.6109481473067341,0.34375,9.0,100.0,2.0
-0.024255121412365754,1.0394955202561171,0.34375,6.0,250.0,3.0
-0.019595229531204048,0.6449651610402914,0.40625,14.0,500.0,4.0
-0.038260897367922854,0.3204466042207614,0.046875,8.0,25.0,0.0
-0.07597341973263652,0.5539107461268569,0.28125,12.0,50.0,1.0
-0.04201685019778316,0.5743819876385354,0.078125,11.0,100.0,2.0
0.027830855165803615,0.8602687213317232,0.40625,15.0,250.0,3.0
-0.0450335404138432,0.6183691503712608,0.21875,7.0,500.0,4.0
0.03251865928290113,0.35940185975030325,0.390625,15.0,25.0,0.0
-0.02267600612389149,0.5309903610789594,0.046875,10.0,50.0,1.0
0.036982916472897184,0.7085422296618121,0.3125,6.0,100.0,2.0
0.09748382746996696,0.945604473956482,0.375,5.0,250.0,3.0
0.06135957145204779,0.6640523608232746,0.390625,13.0,500.0,4.0
-0.13490378230747177,0.3662051100215137,0.3125,10.0,25.0,0.0
-0.07292822390935928,0.5126385054551075,0.375,7.0,50.0,1.0
0.06141879759277606,0.6658350913091439,0.046875,9.0,100.0,2.0
0.0422959697502119,0.8152939873013479,0.359375,18.0,250.0,3.0
-0.01046858577133448,0.6645015034469378,0.296875,12.0,500.0,4.0
0.048220899755601905,0.36706760255807225,0.40625,8.0,25.0,0.0
-0.06018807065612058,0.4914038976734423,0.375,9.0,50.0,1.0
0.06227361412554075,0.7795491273598457,0.125,7.0,100.0,2.0
-0.02563064462240296,0.8135853124569925,0.34375,9.0,250.0,3.0
0.0005747085336981238,0.605923349759211,0.046875,9.0,500.0,4.0
-0.035356239696432104,0.26273788623392696,0.390625,13.0,25.0,0.0
-0.07622104666103469,0.53757648171148,0.09375,8.0,50.0,1.0
-0.07817371858063434,0.6539818227683877,0.15625,13.0,100.0,2.0
-0.005260857558150473,0.9029658240765613,0.546875,20.0,250.0,3.0
-0.015116180614611575,0.602955543463271,0.359375,7.0,500.0,4.0
-0.023478159577529863,0.32189458672301147,0.09375,12.0,25.0,0.0
0.06347598844949909,0.47573546665538585,0.375,15.0,50.0,1.0
-0.058582975539697255,0.6745347116879744,0.328125,14.0,100.0,2.0
-0.0051844774976087,0.7547407415935071,0.40625,15.0,250.0,3.0
-0.002579257825997172,0.6404245365701884,0.390625,20.0,500.0,4.0
0.02126021031741843,0.3442265485940544,0.265625,10.0,25.0,0.0
-0.08532373594364964,0.44858719471314545,0.3125,12.0,50.0,1.0
-0.04104899941230801,0.6379065870030204,0.375,14.0,100.0,2.0
-0.0007044420299181395,0.9259517038726226,0.3125,10.0,250.0,3.0
0.007503949974060917,0.608852467121736,0.28125,10.0,500.0,4.0
0.08899757893720511,0.3393764342150573,0.328125,8.0,25.0,0.0
0.043301381832300125,0.5589645776992409,0.328125,10.0,50.0,1.0
0.11585109711653818,0.6766237459244883,0.375,10.0,100.0,2.0
0.12056290339621317,0.9975246639748514,0.421875,6.0,250.0,3.0
0.013487308971418834,0.6431657957371019,0.34375,9.0,500.0,4.0
0.03565258876377162,0.27789502665456534,0.453125,17.0,25.0,0.0
0.06703062571363516,0.42598176536848065,0.40625,15.0,50.0,1.0
0.040788356941827995,0.6672355150602702,0.328125,7.0,100.0,2.0
0.08465548143261771,0.8709242147717593,0.5,14.0,250.0,3.0
-0.009610477911157217,0.6027399022805829,0.375,15.0,500.0,4.0
-0.033847790172225424,0.3471534645161823,0.421875,17.0,25.0,0.0
-0.06447693163718853,0.4726314123312855,0.0625,9.0,50.0,1.0
-0.13768911578267612,0.6920098470937925,0.359375,9.0,100.0,2.0
-0.05889683851803934,0.8424864498930805,0.46875,15.0,250.0,3.0
-0.08431439902806481,0.6131303001258844,0.109375,10.0,500.0,4.0
0.0017856009742233468,0.2403086946940219,0.34375,11.0,25.0,0.0
0.09519793809668443,0.43896288752226836,0.328125,14.0,50.0,1.0
0.1378267994813486,0.7188954702270824,0.28125,7.0,100.0,2.0
0.028150215145228426,0.799166955420293,0.09375,9.0,250.0,3.0
0.0012313506160407182,0.6320778640510192,0.3125,7.0,500.0,4.0
-0.11532910359377162,0.31419586700861685,0.09375,9.0,25.0,0.0
0.019358326675608117,0.44059150830308164,0.34375,7.0,50.0,1.0
-0.06778134626585976,0.7253457550754207,0.3125,12.0,100.0,2.0
-0.03557846477241407,0.7622981309513346,0.34375,10.0,250.0,3.0
-0.04857108035187321,0.6321327261306521,0.171875,19.0,500.0,4.0
-0.026168515821867754,0.2905624878038064,0.3125,16.0,25.0,0.0
0.01312213879556133,0.4358380207519951,0.5,18.0,50.0,1.0
-0.018181065388410075,0.6695069489466035,0.359375,9.0,100.0,2.0
0.0451789250119764,0.8606327948622597,0.421875,11.0,250.0,3.0
-0.04517222384634464,0.6256426933454213,0.34375,10.0,500.0,4.0
-0.045725475574010105,0.25135613560499687,0.046875,9.0,25.0,0.0
-0.019460099176069643,0.49735220636495875,0.140625,13.0,50.0,1.0
-0.09152661211171079,0.6550572440468829,0.40625,11.0,100.0,2.0
-0.0282138874189722,1.004522585105045,0.328125,13.0,250.0,3.0
0.007719575356486781,0.5952170244470956,0.3125,11.0,500.0,4.0
-0.10899936896345365,0.2909857573466487,0.359375,12.0,25.0,0.0
-0.023446439064677083,0.50375960092655,0.40625,16.0,50.0,1.0
-0.004122935318790091,0.7724909733537246,0.34375,11.0,100.0,2.0
0.051360569237037836,1.0886803034055161,0.421875,10.0,250.0,3.0
0.011642070461152568,0.6849845967637529,0.1875,21.0,500.0,4.0
-0.0376331160952068,0.38515191195639276,0.34375,10.0,25.0,0.0
-0.07420493988837533,0.41259937782168166,0.453125,18.0,50.0,1.0
-0.015546603288382749,0.6568811854642168,0.3125,9.0,100.0,2.0
-0.03801701007644371,0.8545262673210785,0.375,14.0,250.0,3.0
-0.03984957227037202,0.5927328912915689,0.359375,20.0,500.0,4.0
0.12312014680981455,0.37132606326981876,0.265625,17.0,25.0,0.0
0.09252589755410051,0.501239548706886,0.421875,18.0,50.0,1.0
0.09148462935045033,0.6656736051453205,0.140625,9.0,100.0,2.0
0.04214215660443711,0.8870754953580428,0.296875,13.0,250.0,3.0
0.038983179018176675,0.6661189036837196,0.421875,12.0,500.0,4.0
0.10401336024883306,0.2631909239693179,0.25,7.0,25.0,0.0
0.04125135491594857,0.4456043436809398,0.359375,10.0,50.0,1.0
-0.0045594696717404385,0.597376134533706,0.3125,7.0,100.0,2.0
0.037421522486650836,0.9563561466286511,0.03125,7.0,250.0,3.0
-0.016423334949058056,0.6612605039426955,0.34375,12.0,500.0,4.0
-0.01938251566118817,0.2885831090720313,0.265625,10.0,25.0,0.0
-0.02339863577098067,0.4903143669812485,0.125,13.0,50.0,1.0
0.01154521574482373,0.6050441705025422,0.25,21.0,100.0,2.0
0.0074945464209891085,0.8698981227971355,0.359375,8.0,250.0,3.0
-0.004559740038433217,0.6281607990768345,0.28125,11.0,500.0,4.0
0.0977035911848436,0.24128580961371462,0.375,11.0,25.0,0.0
-0.14631519875609952,0.3915451979075353,0.40625,14.0,50.0,1.0
0.02567141644196405,0.7104998459475506,0.328125,7.0,100.0,2.0
-0.05588745925973218,0.9768181053914755,0.359375,7.0,250.0,3.0
-0.008198550676452919,0.6748532036993977,0.046875,7.0,500.0,4.0
